price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,year,month
470000.0,2,1.75,1520,4220,1.0,0,0,4,1910,0,98117,2015,04
599000.0,5,2.75,2730,22572,1.0,0,0,3,1968,1,98075,2014,06
255000.0,3,2.25,1740,10378,1.0,0,0,5,1977,0,98042,2014,09
295000.0,4,1.75,1800,28650,1.0,0,0,4,1975,0,98031,2015,02
550000.0,4,3.5,4150,16197,2.0,0,0,3,2006,0,98003,2014,06
1305000.0,5,3.5,3270,4080,2.0,0,0,3,2011,0,98115,2014,07
225000.0,2,1.0,1070,6000,1.0,0,0,4,1922,0,98178,2015,05
520000.0,4,0.75,1960,8277,1.0,1,4,4,1923,1,98198,2014,12
345000.0,3,3.25,1600,1882,2.0,0,0,3,2000,0,98133,2014,08
475000.0,4,1.75,1650,7775,1.0,0,0,4,1950,0,98133,2014,05
497500.0,5,1.5,2170,8610,1.0,0,0,4,1959,0,98008,2014,10
649500.0,3,3.0,3730,383328,1.5,0,0,4,1990,0,98038,2014,11
734500.0,4,2.75,3280,6845,2.0,0,0,3,2003,0,98052,2014,08
276000.0,3,1.0,870,8040,1.0,0,0,3,1953,0,98177,2014,12
235000.0,2,1.0,900,28800,1.0,0,0,1,1928,0,98065,2014,06
325000.0,2,1.0,1400,10800,1.0,0,0,4,1974,0,98011,2014,08
425000.0,4,2.75,1680,9545,1.0,0,0,4,1979,0,98028,2014,05
307000.0,4,2.0,2390,23972,2.0,0,0,3,1949,0,98023,2015,04
635000.0,3,2.5,2300,5500,1.5,0,0,4,1921,0,98144,2014,05
223000.0,3,1.75,1340,7473,1.0,0,0,4,1973,0,98002,2014,05
425000.0,3,2.75,2600,10874,2.0,0,0,3,1994,0,98042,2015,04
190000.0,3,2.25,1640,7730,1.0,0,0,4,1989,0,98038,2015,05
275000.0,4,1.75,1960,6177,1.0,0,0,4,1967,0,98023,2014,09
450000.0,3,2.5,1480,1961,2.0,0,0,3,2005,0,98029,2014,06
1468000.0,4,3.25,5010,34460,2.0,0,0,3,1988,0,98006,2014,05
550000.0,4,2.0,1540,5000,1.5,0,0,4,1913,0,98105,2014,12
835000.0,4,2.75,4030,10240,2.0,0,2,3,1943,1,98177,2014,12
900000.0,6,3.0,3020,13783,2.0,0,0,3,1952,1,98040,2014,06
290000.0,2,2.0,1590,9375,1.0,0,0,3,1983,0,98055,2014,11
1035000.0,4,2.5,2910,9131,2.0,0,0,3,2014,0,98033,2014,08
780000.0,4,2.5,3020,15164,1.0,0,0,4,1976,0,98004,2015,01
572500.0,3,2.0,2290,11200,2.0,0,0,3,1979,0,98052,2014,12
389000.0,3,1.75,2180,9220,1.0,0,0,4,1938,0,98001,2015,03
350000.0,4,1.75,2740,10086,1.0,0,0,3,1972,0,98168,2014,08
476000.0,4,2.5,2740,33158,2.0,0,0,3,1993,0,98042,2014,07
1046250.0,2,3.0,2330,3600,2.0,0,0,5,1927,1,98112,2014,09
287000.0,3,2.25,2300,7200,1.0,0,0,4,1978,0,98003,2014,12
707500.0,4,4.0,1550,6596,1.5,0,0,5,1907,0,98107,2014,11
464500.0,4,2.5,1750,11381,1.0,0,0,4,1947,0,98155,2014,08
720000.0,3,1.5,2180,5000,1.0,0,3,4,1941,0,98116,2014,12
319000.0,3,2.5,1610,8544,2.0,0,0,5,1994,0,98038,2014,12
330000.0,3,1.0,1570,9136,1.0,0,0,3,1953,0,98133,2014,09
120750.0,3,1.75,1140,9628,1.0,0,0,4,1969,0,98023,2014,05
195000.0,3,1.75,1140,9628,1.0,0,0,4,1969,0,98023,2014,10
650000.0,4,1.5,2480,6383,1.0,0,0,3,1946,0,98119,2015,01
530000.0,3,1.75,1690,8190,1.0,0,0,4,1958,0,98005,2014,05
825000.0,4,3.0,2910,8027,1.0,0,0,5,1970,0,98117,2015,04
436000.0,4,2.0,1600,15044,1.0,0,0,3,1972,0,98034,2014,08
658000.0,2,1.0,1010,14244,1.0,1,4,1,1926,0,98136,2015,01
547500.0,3,2.0,1850,9570,1.0,0,0,4,1940,0,98115,2014,08
762000.0,3,1.75,2150,2527,2.0,0,0,4,1906,0,98103,2014,12
340000.0,3,1.75,2650,7378,1.0,0,0,3,1952,0,98155,2015,01
880000.0,4,1.75,2510,5800,1.0,0,2,4,1953,0,98199,2014,11
1220000.0,4,2.5,3240,3600,2.0,0,0,3,2008,0,98109,2014,05
1950000.0,4,2.5,3440,14554,2.0,1,4,3,2012,0,98155,2015,04
382500.0,3,2.0,1150,6249,1.0,0,0,3,1952,1,98155,2014,09
344500.0,3,1.75,1890,9535,1.0,0,0,3,1976,0,98055,2015,01
375000.0,4,2.75,1430,7403,1.0,0,0,3,1982,0,98106,2015,04
276000.0,1,0.75,370,1801,1.0,0,0,5,1923,0,98117,2014,07
500000.0,5,3.25,3130,12087,2.0,0,0,3,1975,0,98027,2014,07
330000.0,4,2.5,2105,6093,2.0,0,0,3,2003,0,98042,2014,07
328000.0,3,1.0,890,5965,1.0,0,0,3,1950,0,98155,2014,08
450000.0,3,1.5,1340,7200,1.0,0,0,3,1972,0,98034,2015,02
840500.0,4,2.25,2290,12174,1.0,1,4,3,1948,0,98178,2014,07
679000.0,3,2.5,2770,9350,2.0,0,3,3,1957,1,98056,2014,08
270000.0,3,1.5,1890,9450,1.0,0,0,3,1957,0,98146,2014,06
757500.0,5,2.25,3160,8065,2.0,0,0,3,1977,0,98027,2015,01
524950.0,2,2.5,1830,2856,2.0,0,0,3,2005,0,98029,2014,11
424900.0,4,2.75,2950,49658,1.0,0,0,4,1960,1,98010,2014,07
551100.0,3,1.0,1430,8640,1.0,0,0,5,1954,0,98006,2015,01
421000.0,3,2.0,1420,12655,1.0,0,0,5,1968,0,98056,2014,11
635000.0,4,1.75,2460,7560,2.0,0,0,4,1952,0,98177,2014,08
255000.0,3,1.0,1340,6120,1.5,0,0,4,1920,0,98108,2014,12
419950.0,4,1.0,1530,7920,1.0,0,0,3,1955,0,98166,2015,03
325000.0,6,3.0,2650,12870,1.0,0,0,4,1977,0,98022,2014,12
281000.0,4,2.25,1677,3600,2.0,0,0,3,2012,0,98092,2015,04
655275.0,3,1.75,2050,11856,1.0,0,0,3,1962,0,98006,2014,06
861000.0,3,2.0,2520,3959,1.0,0,0,5,1931,0,98105,2014,08
850000.0,3,3.5,2620,11148,2.0,0,4,4,1977,0,98008,2014,10
246000.0,3,2.5,1650,6675,1.0,0,0,3,1990,0,98023,2014,11
380000.0,2,1.0,700,4836,1.0,0,0,4,1926,0,98125,2014,12
813000.0,4,2.5,3430,7508,2.0,0,0,3,1998,0,98052,2014,10
990000.0,4,2.5,3140,11049,2.0,0,0,3,1988,0,98004,2014,11
650000.0,3,2.5,2350,3750,2.0,0,0,3,2003,0,98117,2014,11
273000.0,4,3.0,1990,6180,2.0,0,0,3,1990,0,98023,2014,05
398000.0,4,2.5,2050,14724,2.0,0,0,3,1989,0,98019,2014,07
200000.0,2,1.0,930,8665,1.0,0,0,4,1938,0,98168,2014,08
839000.0,3,1.0,1230,12305,1.0,0,0,3,1955,1,98004,2014,05
502000.0,3,2.5,1870,9135,1.0,0,0,3,1984,0,98074,2014,11
305000.0,3,2.25,2110,7665,1.0,0,0,4,1973,0,98023,2014,06
574950.0,5,3.25,3160,10000,2.0,0,0,4,1980,0,98027,2014,06
311000.0,3,1.0,1120,8631,1.0,0,0,3,1942,0,98125,2014,08
1650000.0,3,2.25,2750,6203,1.0,1,4,5,1959,0,98074,2014,11
387000.0,3,1.0,1230,9568,1.0,0,0,5,1962,0,98056,2014,05
375000.0,3,1.5,1190,20672,1.5,0,3,3,1948,0,98166,2014,08
175000.0,2,1.0,740,3434,1.0,0,0,5,1920,0,98022,2014,09
248000.0,4,2.5,1770,5855,2.0,0,0,3,2003,0,98038,2014,06
336750.0,4,2.25,1720,7803,1.0,0,0,3,1955,0,98146,2015,04
685000.0,4,2.5,2770,45514,2.0,0,0,4,1989,0,98077,2014,06
645000.0,4,2.75,2330,3917,2.0,0,0,3,2004,0,98029,2014,07
279000.0,3,2.5,1660,7388,2.0,0,0,3,2003,0,98038,2014,12
479000.0,2,2.5,1730,1037,3.5,0,0,3,2008,0,98118,2015,04
466000.0,3,2.25,1880,7279,1.0,0,0,3,1962,0,98155,2015,01
361500.0,4,2.75,2190,6740,2.0,0,0,3,1995,0,98038,2015,04
404000.0,3,1.75,1720,7202,1.0,0,0,3,1995,0,98056,2014,12
319000.0,4,3.25,2360,8344,2.0,0,0,3,1990,0,98058,2015,03
320000.0,3,1.5,1490,10132,1.0,0,0,4,1969,0,98059,2015,03
1311000.0,4,3.75,3490,5625,2.0,0,0,3,2014,0,98103,2014,11
1000000.0,3,2.75,2370,8900,1.0,0,4,4,1971,0,98006,2014,09
660000.0,4,2.5,2290,9120,2.0,0,0,4,1977,0,98006,2014,11
546000.0,4,3.0,1790,3600,1.5,0,0,3,1901,0,98122,2015,04
300000.0,4,1.75,1820,5015,1.0,0,0,4,1926,0,98108,2014,07
500000.0,2,1.5,1760,12000,1.0,0,0,4,1964,0,98052,2014,10
381500.0,4,2.5,2430,5556,2.0,0,0,4,2003,0,98042,2014,09
990000.0,3,2.25,2630,12899,2.0,0,0,4,1966,0,98040,2015,04
278226.0,4,2.5,2390,4639,2.0,0,0,3,2006,0,98038,2015,01
340000.0,2,1.75,1500,4158,1.0,0,0,4,1947,0,98103,2015,01
305000.0,4,2.5,2510,12000,1.0,0,0,3,1977,0,98023,2014,08
760000.0,4,2.5,2420,10285,1.0,0,4,3,1958,0,98146,2014,06
195000.0,4,1.5,2170,9948,2.0,0,0,3,1952,0,98148,2014,10
564000.0,4,1.75,1960,6138,1.0,0,0,4,1960,0,98115,2015,04
539500.0,4,2.25,2280,8550,1.0,0,0,3,1977,0,98034,2014,12
299980.0,4,1.5,1580,10230,1.0,0,0,3,1945,1,98178,2014,09
290000.0,4,2.5,1850,5674,2.0,0,0,3,1993,0,98042,2014,10
257000.0,2,1.0,770,11084,1.0,0,0,4,1947,0,98155,2015,02
518500.0,4,3.0,2120,5520,1.5,0,0,3,1985,0,98125,2014,08
657000.0,4,2.75,3060,35380,1.0,0,0,3,1982,0,98074,2014,09
590000.0,3,2.25,2680,41250,2.0,0,0,3,1984,0,98045,2014,08
526000.0,4,1.75,2220,6350,1.0,0,0,3,1959,0,98125,2014,07
254500.0,2,1.0,1150,11250,1.0,0,0,3,1920,0,98178,2015,03
575000.0,2,1.0,980,3663,1.0,0,0,5,1909,0,98105,2015,04
464550.0,3,1.5,1690,10500,1.0,0,0,4,1967,0,98033,2015,01
409950.0,3,1.75,1320,6030,1.0,0,0,4,1969,0,98052,2014,07
100000.0,2,1.0,910,22000,1.0,0,0,3,1956,0,98001,2014,05
365000.0,2,1.5,820,1270,2.0,0,0,3,2009,0,98144,2015,03
208000.0,3,1.0,1300,7420,1.0,0,0,4,1960,0,98002,2015,02
497950.0,4,2.5,1950,3000,2.0,0,0,3,1998,0,98118,2014,11
405000.0,5,3.5,3672,9742,2.0,0,0,3,2006,0,98092,2014,09
568000.0,3,2.5,2740,22499,2.0,0,0,3,1994,0,98058,2015,03
334000.0,2,1.0,890,6000,1.0,0,0,3,1941,0,98118,2015,05
235000.0,3,2.0,1090,8400,1.0,0,0,4,1961,0,98168,2015,01
295000.0,2,1.0,1170,10621,1.0,0,0,3,1963,0,98045,2014,06
610000.0,4,3.0,2600,29539,1.0,0,0,3,1994,0,98028,2015,01
453500.0,4,1.75,2000,6032,1.0,0,2,3,1959,0,98146,2014,06
1220000.0,4,3.75,3520,3944,1.5,0,0,5,1913,0,98109,2014,06
175000.0,2,1.0,1410,7000,1.0,0,0,3,1968,0,98055,2015,01
335000.0,2,1.0,1410,7000,1.0,0,0,3,1968,0,98055,2015,04
275000.0,3,1.5,1950,7620,1.0,0,0,4,1956,0,98166,2014,09
400000.0,2,1.0,980,2130,1.0,0,0,4,1918,0,98117,2014,05
915000.0,3,2.75,3390,7000,1.0,0,3,4,1979,0,98116,2014,07
619850.0,4,2.5,2270,9247,1.0,0,0,5,1972,0,98006,2014,06
225900.0,3,1.0,1510,8800,1.0,0,0,4,1963,0,98003,2015,02
525000.0,2,1.5,960,7200,1.0,0,0,3,1910,1,98199,2014,09
215000.0,4,2.25,1900,9600,1.0,0,0,4,1967,0,98031,2014,12
802000.0,3,2.5,2580,13096,2.0,0,0,3,1986,0,98052,2014,05
330000.0,4,2.5,2340,11784,2.0,0,0,3,1997,0,98042,2014,06
549800.0,3,2.25,1580,11680,1.0,0,0,4,1958,0,98005,2014,08
195500.0,4,1.0,1230,8636,1.5,0,0,4,1954,0,98002,2014,10
338000.0,3,2.5,1590,7819,2.0,0,0,3,1992,0,98055,2014,08
3200000.0,4,3.25,7000,28206,1.0,1,4,4,1991,0,98075,2014,08
480000.0,4,2.25,1770,7000,1.0,0,0,5,1972,0,98034,2014,08
383000.0,4,2.5,1850,8310,1.0,0,0,3,1962,0,98155,2015,04
257000.0,3,1.75,1430,7210,1.0,0,0,3,1975,0,98031,2015,03
335000.0,4,2.75,2190,9209,2.0,0,0,4,1996,0,98092,2015,02
422000.0,4,2.5,2310,6650,2.0,0,2,3,2012,0,98166,2015,05
560000.0,3,1.75,2000,10182,1.0,0,0,5,1963,0,98033,2014,06
680000.0,4,2.75,3620,35429,2.0,0,0,3,2006,0,98058,2015,04
320000.0,2,1.0,1210,7040,1.0,0,0,3,1952,0,98155,2014,10
665000.0,3,2.5,2330,15536,1.0,0,2,3,1996,0,98074,2014,09
751000.0,3,2.5,2840,6854,2.0,0,0,3,2002,0,98075,2015,03
320000.0,6,2.75,2410,10763,1.0,0,0,5,1957,0,98188,2014,11
290000.0,4,1.75,1820,22043,2.5,0,0,4,1918,0,98155,2015,01
250000.0,4,2.0,1470,7412,1.0,0,0,3,1967,0,98198,2014,10
423000.0,3,1.75,1100,10005,1.0,0,0,5,1964,0,98056,2015,04
601002.0,4,2.5,2050,8094,1.0,0,0,3,1976,0,98052,2015,05
352900.0,2,1.5,1240,1892,2.0,0,0,3,2002,0,98144,2015,02
509950.0,3,2.5,2210,70567,2.0,0,3,3,1995,0,98014,2014,08
360000.0,2,1.75,1340,1050,3.0,0,0,3,2009,0,98133,2015,02
1075000.0,4,2.75,2580,8100,2.0,0,1,4,1964,0,98040,2014,11
349950.0,3,2.5,2390,6441,2.0,0,0,3,2002,0,98038,2014,07
395000.0,4,2.5,2250,6840,2.0,0,0,3,1987,0,98058,2014,11
273500.0,3,1.5,2000,15265,1.0,0,0,3,1967,0,98032,2015,01
700000.0,4,1.75,1870,6000,1.0,0,0,5,1949,0,98199,2015,04
699000.0,3,2.5,2370,10968,2.0,0,0,4,1985,0,98033,2015,04
537000.0,4,2.25,2640,8800,1.0,0,0,3,1980,0,98072,2015,04
405000.0,3,1.5,1240,9975,1.0,0,0,3,1977,0,98024,2015,04
269500.0,2,1.0,800,1200,2.0,0,0,3,1999,0,98103,2014,08
260000.0,4,2.5,2050,12500,1.0,0,0,3,1965,0,98198,2014,09
266750.0,3,2.25,1650,10000,2.0,0,0,3,1988,0,98198,2014,09
1800000.0,5,3.75,4320,39094,2.0,1,4,3,1938,0,98155,2014,12
779000.0,2,2.25,2130,5920,1.0,0,0,3,1950,0,98115,2014,08
500000.0,3,2.5,2840,48716,1.0,0,3,3,1994,0,98014,2014,06
365000.0,4,1.75,3080,32997,1.5,0,0,4,1950,1,98168,2015,04
724000.0,2,1.0,1560,5000,1.5,0,1,4,1942,0,98117,2014,09
890000.0,4,2.75,3220,15467,2.0,0,0,3,1994,0,98077,2014,08
431000.0,4,2.5,1450,3600,1.5,0,0,3,1902,0,98144,2014,07
242000.0,2,1.0,960,21850,1.0,0,0,3,1947,0,98032,2014,07
415000.0,4,2.5,2670,8279,2.0,0,0,3,1999,0,98148,2015,04
727160.0,7,3.75,2310,5000,2.0,0,0,3,1984,0,98117,2014,08
1110000.0,4,3.25,3520,19354,1.0,0,2,4,1978,0,98006,2014,12
265000.0,2,1.75,1090,3272,1.0,0,0,5,1970,0,98198,2015,01
519000.0,3,1.75,2000,5680,1.0,0,0,4,1903,0,98117,2015,02
262000.0,4,1.5,1840,9009,2.0,0,0,3,1965,0,98198,2015,01
1190000.0,4,2.5,3160,13194,2.0,0,0,5,1965,0,98040,2014,06
295000.0,3,1.75,1520,6559,1.0,0,0,4,1992,0,98038,2015,05
615000.0,3,1.75,2110,56192,1.0,0,0,3,1978,0,98072,2015,01
1100000.0,4,2.75,3410,7750,1.0,0,4,5,1958,0,98116,2014,09
575000.0,4,2.5,2630,6247,2.0,0,0,3,1992,0,98029,2014,09
388000.0,3,1.75,1350,2325,3.0,0,0,3,1999,0,98103,2015,04
750500.0,4,2.5,2860,9159,1.0,0,0,4,1989,0,98033,2014,11
527500.0,3,1.75,2310,78844,1.0,0,0,3,1977,0,98027,2014,05
503000.0,3,2.0,2590,108900,2.0,0,0,3,1988,0,98038,2014,05
1047000.0,4,3.5,3500,4000,2.0,0,0,3,2000,0,98112,2014,11
325000.0,2,1.0,800,7260,1.0,0,0,3,1953,0,98126,2014,07
402000.0,3,1.75,1580,6127,1.5,0,0,5,1947,0,98125,2014,08
370000.0,3,1.5,1560,6774,1.0,0,0,4,1927,0,98133,2014,09
329950.0,3,1.0,1750,7800,1.0,0,0,4,1956,0,98166,2014,06
135000.0,2,1.0,600,6120,1.0,0,0,3,1943,1,98168,2015,05
482500.0,4,3.0,1630,7626,1.0,0,0,5,1990,0,98125,2014,06
259000.0,4,1.5,1260,7248,1.5,0,0,5,1955,0,98188,2014,09
210000.0,3,2.25,2140,9775,1.0,0,0,4,1978,0,98023,2014,10
459000.0,4,2.75,2790,6600,2.0,0,0,3,2000,0,98058,2014,10
375000.0,3,1.75,2530,35150,1.0,0,0,4,1977,0,98042,2014,07
295000.0,3,2.25,1330,7200,1.0,0,0,3,1974,0,98146,2014,10
910000.0,3,2.0,2700,6120,1.0,0,0,4,1962,0,98115,2014,05
470000.0,4,1.0,1740,37238,1.5,0,0,4,1932,0,98024,2014,10
565000.0,4,2.0,2070,7980,1.5,0,0,4,1940,0,98146,2015,02
339950.0,4,2.25,2670,9040,1.0,0,0,3,1955,0,98148,2014,11
547000.0,5,3.0,2200,103237,1.0,0,0,3,1971,0,98072,2015,01
125000.0,2,1.0,810,8382,1.0,0,0,4,1942,0,98146,2014,09
2300000.0,4,4.75,3970,9778,2.0,0,2,4,1928,0,98119,2014,07
348000.0,3,2.5,2370,7500,1.0,0,3,3,1979,0,98198,2015,04
175000.0,3,1.0,1460,11880,1.0,0,0,2,1961,0,98030,2015,04
439950.0,3,2.5,1770,2875,2.0,0,0,3,1990,0,98116,2014,05
230000.0,3,1.0,1120,32250,1.0,0,0,4,1934,0,98070,2015,03
207000.0,3,2.5,1520,2550,2.0,0,0,3,2005,0,98108,2014,09
320000.0,5,2.5,3020,21441,1.0,0,0,4,1978,0,98042,2014,06
1089000.0,5,3.25,5600,107157,2.0,0,0,3,1988,0,98072,2015,04
510000.0,4,1.5,1320,14250,1.0,0,0,4,1954,0,98033,2014,06
730000.0,4,1.0,1870,4992,1.5,0,0,4,1940,0,98199,2014,10
750000.0,3,3.75,2460,7630,1.0,0,0,5,1976,0,98177,2014,08
237000.0,3,1.5,960,7400,1.0,0,0,3,1962,0,98198,2015,04
560000.0,3,2.5,3440,103672,2.0,0,0,3,1990,0,98038,2014,09
745000.0,3,2.75,3010,12432,1.0,0,0,4,1970,0,98052,2014,07
1825000.0,3,3.75,6030,39317,2.0,0,0,3,1991,0,98004,2014,08
180000.0,3,2.25,1990,6350,2.0,0,0,3,1967,0,98198,2014,06
309950.0,3,2.25,1990,6350,2.0,0,0,3,1967,0,98198,2014,11
715000.0,4,1.0,1710,6050,1.5,0,0,3,1913,0,98118,2015,05
620000.0,4,2.25,1890,4300,1.5,0,0,3,1918,0,98103,2015,04
330000.0,3,2.5,1990,9995,2.0,0,0,3,1996,0,98198,2014,12
525000.0,4,1.75,1600,7400,1.0,0,0,3,1973,0,98125,2015,04
611000.0,6,2.5,3820,53173,1.0,0,0,4,1974,0,98027,2014,06
294000.0,4,2.5,2210,8465,1.0,0,0,3,1990,0,98092,2014,06
463000.0,3,1.75,2020,11095,1.0,0,0,4,1975,0,98034,2015,04
320900.0,3,2.0,1770,7251,1.0,0,0,4,1990,0,98031,2014,07
369950.0,4,2.5,2050,4502,2.0,0,0,3,2005,0,98059,2014,10
565000.0,4,2.75,3130,139392,2.0,0,0,4,1981,0,98030,2014,06
589500.0,4,1.5,3520,4933,1.5,0,0,4,1929,0,98108,2015,03
400000.0,4,1.75,1810,9750,2.0,0,0,4,1977,0,98155,2014,08
458000.0,3,2.25,2150,9900,1.0,0,0,3,1977,0,98052,2014,10
436000.0,4,2.5,2495,5751,2.0,0,0,3,2002,0,98019,2014,12
310000.0,3,2.0,1290,6150,1.0,0,1,5,1950,0,98118,2014,10
398000.0,5,2.5,3004,5700,2.0,0,0,3,2006,0,98030,2014,10
625000.0,4,2.25,2070,7200,1.0,0,0,5,1977,0,98033,2014,08
1005000.0,5,3.25,4050,35600,2.0,0,0,3,1990,0,98006,2014,12
435000.0,2,1.0,960,6250,1.0,0,0,4,1940,0,98126,2015,04
250000.0,3,2.25,1900,9990,1.0,0,0,3,1961,0,98003,2015,03
430000.0,3,1.5,1450,7316,1.0,0,0,3,1961,0,98133,2015,03
790000.0,4,3.5,2720,3000,2.0,0,0,3,2014,0,98136,2014,08
1681000.0,5,5.25,4830,18707,2.0,0,1,5,1952,1,98040,2014,07
250000.0,4,2.75,1920,7102,1.0,0,0,3,1992,0,98106,2015,04
1120000.0,5,1.5,2540,6660,2.0,0,3,4,1954,0,98136,2014,06
383900.0,3,1.5,1600,8040,1.0,0,0,4,1965,0,98133,2015,04
330000.0,4,2.5,2210,5929,2.0,0,0,3,2004,0,98042,2015,03
624000.0,3,2.5,2510,47044,1.0,0,0,4,1975,0,98072,2014,09
383000.0,5,2.0,2280,5750,1.0,0,0,4,1951,0,98116,2015,02
687000.0,4,3.25,4400,186846,2.0,0,0,4,1993,0,98022,2014,06
558000.0,4,3.25,3160,8876,2.0,0,0,3,1997,0,98056,2015,03
275000.0,3,2.0,1380,3500,2.0,0,0,3,1971,0,98118,2014,09
687500.0,5,2.75,3320,10500,1.0,0,0,4,1963,0,98033,2014,07
275000.0,3,2.5,1870,6821,2.0,0,0,3,1989,0,98023,2014,07
700000.0,3,3.5,3030,11550,2.0,0,2,3,1971,1,98146,2014,12
342500.0,2,1.75,1210,7507,1.0,0,0,3,1982,0,98034,2014,06
483500.0,4,2.5,2740,45732,2.0,0,0,3,1995,0,98077,2014,05
190000.0,3,1.75,1350,7370,1.0,0,0,4,1912,0,98118,2014,08
300000.0,3,1.75,1350,7370,1.0,0,0,4,1912,0,98118,2015,03
540000.0,3,2.0,1470,1691,2.0,0,0,3,2007,0,98115,2014,05
140000.0,3,1.75,1270,8991,2.0,0,0,3,1981,0,98042,2015,02
275000.0,4,1.75,1680,19405,1.0,0,0,4,1959,0,98055,2015,04
370000.0,3,2.75,2120,7650,1.0,0,0,4,1958,0,98056,2014,08
227000.0,2,1.0,1040,9100,1.0,0,0,4,1937,0,98133,2015,03
312000.0,4,1.0,1730,8706,1.0,0,0,4,1962,0,98058,2015,01
260000.0,2,1.0,1410,5650,1.5,0,0,3,1918,0,98118,2014,10
797000.0,3,2.5,1370,1911,2.0,0,0,3,1907,1,98109,2014,07
640000.0,6,2.0,2840,228690,1.5,0,0,3,1948,0,98019,2014,10
605000.0,4,1.75,3280,35160,1.0,0,0,3,1976,0,98053,2015,02
329950.0,3,2.25,2070,7995,1.0,0,0,3,1987,0,98031,2015,03
180000.0,2,1.0,960,87991,1.5,0,0,3,1946,0,98014,2014,12
220000.0,3,2.25,1470,7518,1.0,0,0,3,1985,0,98003,2014,08
723000.0,4,2.25,2430,4748,1.5,0,0,3,1928,0,98116,2014,07
375000.0,3,1.75,1430,8412,1.0,0,0,4,1928,0,98125,2015,01
388000.0,3,1.75,1760,9277,1.0,0,0,4,1962,0,98146,2015,01
249950.0,5,2.0,1730,7375,1.0,0,0,4,1944,0,98178,2014,10
390000.0,5,1.75,2290,7900,1.0,0,0,4,1965,0,98133,2014,11
705000.0,4,1.75,1690,11739,1.0,0,0,4,1959,0,98040,2014,09
590000.0,4,2.5,3220,7875,1.5,0,0,4,1966,0,98008,2014,06
292000.0,4,1.75,2130,11097,1.0,0,0,3,1952,0,98166,2014,10
506000.0,3,2.5,2100,213008,1.0,0,0,3,1990,0,98092,2014,08
907500.0,4,2.5,2770,8642,2.0,0,0,4,1987,0,98007,2014,06
2271150.0,4,3.25,4040,18916,1.0,0,0,4,1954,0,98039,2014,07
319500.0,4,2.75,2500,5100,1.5,0,0,4,1907,0,98108,2014,10
265000.0,5,1.75,1580,5292,1.0,0,0,3,1913,0,98118,2015,02
237000.0,3,1.0,1130,10650,1.0,0,0,3,1954,0,98188,2014,06
235000.0,5,1.0,1500,9282,1.5,0,0,5,1966,0,98168,2014,09
740000.0,4,2.25,2230,6000,1.5,0,2,3,1928,0,98199,2015,03
359000.0,3,1.5,1550,4980,1.0,0,0,3,1978,0,98133,2014,07
334950.0,4,2.5,2230,5500,2.0,0,0,3,1999,0,98038,2015,02
259950.0,2,1.0,790,8100,1.0,0,0,3,1947,0,98125,2014,09
253000.0,4,2.5,2230,4541,2.0,0,0,3,2006,0,98042,2014,05
561000.0,3,2.25,1710,4140,2.0,0,0,3,2004,0,98029,2014,06
455000.0,2,1.5,1260,5100,1.0,0,0,3,1941,0,98115,2015,03
675000.0,4,2.5,2420,18470,1.0,0,0,3,1968,0,98005,2015,04
267000.0,3,1.5,1090,8160,1.0,0,0,3,1967,1,98058,2014,06
368000.0,4,2.5,2689,5724,2.0,0,0,3,2006,0,98030,2014,11
599995.0,3,1.0,1620,3000,1.5,0,0,5,1928,0,98103,2014,11
342500.0,3,1.0,940,10500,1.0,0,0,4,1966,0,98034,2014,09
252000.0,4,1.75,1940,13370,1.0,0,0,4,1974,0,98023,2014,11
247200.0,3,1.0,1590,11200,1.0,0,0,4,1961,0,98092,2014,07
910000.0,3,3.5,3020,4082,2.0,0,0,3,1954,1,98199,2014,05
419950.0,4,1.75,1870,16549,1.0,0,0,3,1969,0,98072,2015,01
160000.0,3,1.0,880,8976,1.0,0,0,4,1966,0,98023,2015,02
799950.0,4,3.5,3030,5494,3.0,0,0,3,2014,0,98052,2014,09
400000.0,3,2.25,2140,11266,2.0,0,0,3,1986,0,98019,2014,06
210000.0,5,2.0,2050,10200,1.0,0,0,3,1956,0,98198,2014,05
475000.0,5,2.0,2050,10200,1.0,0,0,3,1956,0,98198,2015,03
355900.0,3,2.5,2090,3821,2.0,0,0,3,2008,0,98038,2015,05
420000.0,3,2.25,2520,26943,1.0,0,0,3,1977,0,98028,2015,01
710000.0,4,2.5,2630,8580,1.0,0,0,4,1977,0,98005,2014,08
518000.0,4,1.75,2560,15000,1.0,0,0,3,1974,0,98075,2015,04
375000.0,3,1.0,1200,5404,1.0,0,0,3,1937,0,98117,2014,10
185000.0,3,1.5,1010,7755,1.0,0,0,3,1953,0,98148,2014,11
402000.0,3,2.5,1520,3425,2.0,0,0,3,1986,0,98052,2014,08
585000.0,3,1.75,2170,153767,1.0,0,0,3,1976,0,98042,2014,08
500000.0,4,2.0,1980,4500,2.0,0,0,4,1910,0,98107,2015,01
1715000.0,4,2.5,3070,7207,2.0,0,0,4,1927,0,98112,2014,12
1680000.0,5,3.5,5170,7197,3.0,1,4,3,1998,0,98155,2014,10
570000.0,2,2.0,1140,690,2.0,0,0,3,2014,0,98112,2015,02
680000.0,8,2.75,2530,4800,2.0,0,0,4,1901,0,98112,2014,08
